1.011928851253882021e+04 3.200000000000002183e+04 8.596140000000000000e-11 6.502200399212740434e-11 6.580000000000000000e+00 7.298776000000000000e-10
3.200000000000000000e+03 1.011928851253882021e+04 2.34e-11 2.2e-11 9.750000000000000000e+00 6.134560000000000000e-10
